weight,id,property_id,listing_id,parcel_number,street_address,city_name,postal_code,county_name,contract_date,sale_age,coe_date,listing_status,sale_price,rent,list_price,original_list_price,living_sqft,beds_total,baths_total,lot_size,area_id,area_text,age,year_built,latitude,longitude,latitude6,longitude6,garage_spaces,fp_count,no_of_stories,style,view,days_on_market,listing_date,sale_concessions
1,753,976286724,AN66487347,474-659-97,1247 Creekside Court,Valleybrook,93713,Madera,10/22/21,1531,11/22/21,Sold,1266000,2879,1193000,1230000,1145,2,2,1195,467,Heritage Gate,26,1999,37.724,-121.45,37.7236051,-121.4502748,2,,,,,38,9/14/21,0
1,754,955541117,AN55490631,947-564-61,1116 Rolling Hills Lane,Valleybrook,93711,Madera,10/21/21,1532,11/1/21,Sold,1990000,5824,1950000,1837000,1300,3,2,4316,467,Heritage Gate,98,1927,37.727,-121.452,37.7273968,-121.4521861,1,,One Story,Cottage/Bungalow,,12,10/9/21,0
1,755,918029509,AN21278067,402-555-76,1551 Deer Trail Lane,Valleybrook,93710,Madera,10/21/21,1532,11/1/21,Sold,3172000,7632,2903000,2883000,1900,3,2,7917,471,Summit Terrace,73,1954,37.714,-121.48,37.7136359,-121.4795344,2,,One Story,Traditional,"Bay,City Lights,Hills",10,10/11/21,0
1,756,975721444,AN25060409,163-948-80,120 Primrose Lane,Valleybrook,93710,Madera,10/19/21,1534,11/19/21,Sold,2743000,7705,2342000,2390000,1820,4,2,5758,462,Riverside,101,1927,37.721,-121.418,37.7213304,-121.4177956,1,,,,,14,10/5/21,0
1,757,964291599,AN52168966,281-507-50,1232 Bluebird Ridge Road,Valleybrook,93711,Madera,10/19/21,1534,11/19/21,Sold,2567000,7502,2302000,2274000,1660,3,2,5986,466,Creekview Estates,117,1909,37.722,-121.45,37.7219691,-121.4502032,2,,,,,32,9/17/21,0
1,758,990873909,AN21727533,624-503-34,1506 Cedar Brook Court,Valleybrook,93713,Madera,10/19/21,1534,11/19/21,Sold,944000,1940,903000,898000,1202,2,2,1400,466,Creekview Estates,53,1972,37.722,-121.45,37.7219904,-121.449594,1,,,,,35,9/14/21,0
1,759,998769387,AN51621092,801-717-26,1520 Summit View Road,Valleybrook,93713,Madera,10/18/21,1535,11/15/21,Sold,2650000,5977,1854000,1885000,2110,2,1,7009,466,Creekview Estates,102,1925,37.727,-121.459,37.7269109,-121.4589701,2,,,,,25,9/23/21,0
1,760,991307681,AN37568520,834-697-72,123 Robin Lane,Valleybrook,93710,Madera,10/14/21,1539,11/16/21,Sold,5755000,15460,5862000,5966000,4037,4,4.5,7235,460,Central Park,8,2020,37.71,-121.433,37.7095855,-121.4331207,1,,,,,39,9/5/21,0
1,761,935236547,AN89317124,321-875-13,205 Magnolia Way,Valleybrook,93712,Madera,10/13/21,1540,11/10/21,Sold,1931000,5610,1835000,1792000,1360,3,2,5971,462,Riverside,85,1940,37.724,-121.419,37.7236619,-121.4185154,1,,,,,9,10/4/21,0
1,762,905181637,AN92617353,380-470-44,100 Aspen Creek Road,Valleybrook,93713,Madera,10/13/21,1540,10/22/21,Sold,3887000,10837,3915000,3922000,4140,5,5.5,13707,471,Summit Terrace,23,2000,37.709,-121.475,37.7090443,-121.4751108,2,,,,Bay,28,9/15/21,0
1,763,948892118,AN72073912,251-346-29,1516 Ironwood Avenue,Valleybrook,93711,Madera,10/12/21,1541,11/18/21,Sold,1700000,3645,1702000,1710000,1207,2,2,1307,461,Valleybrook Downtown,15,2007,37.717,-121.438,37.7169835,-121.4375292,2,,,"Mediterranean,Spanish",,27,9/15/21,0
1,764,989927658,AN26405605,520-462-95,1111 Fox Run Court,Valleybrook,93712,Madera,10/11/21,1542,10/26/21,Sold,2412000,6410,2090000,2152000,2380,4,2,5746,465,Eastside Terrace,95,1932,37.723,-121.446,37.7233398,-121.4462114,1,,,,,3,10/8/21,0
1,765,978813775,AN71068817,875-786-67,1522 Hawk Ridge Road,Valleybrook,93712,Madera,10/11/21,1542,11/9/21,Sold,5893000,14658,5904000,6476000,5290,5,5,12634,471,Summit Terrace,3,2019,37.712,-121.478,37.712441,-121.4779316,2,,,"Contemporary,Craftsman,Custom,Modern / High Tech,Traditional","Bay,Garden / Greenbelt",29,9/12/21,0
1,766,986914605,AN47855338,121-417-30,100 Eucalyptus Lane,Valleybrook,93711,Madera,10/10/21,1543,11/12/21,Sold,2450000,6049,2441000,2624000,1430,3,3,5715,462,Riverside,94,1928,37.719,-121.418,37.7193227,-121.4176272,1,,,Spanish,,2,10/8/21,0
1,767,997188118,AN59510172,935-650-10,202 Manzanita Road,Valleybrook,93711,Madera,10/7/21,1546,11/8/21,Sold,2060000,4181,1738000,1675000,890,2,1,4675,462,Riverside,86,1937,37.721,-121.417,37.7211742,-121.4173598,1,,,Vintage,Neighborhood,16,9/21/21,0
1,768,990915486,AN62830211,253-213-95,351 Willow Springs Drive,Valleybrook,93712,Madera,10/7/21,1546,10/17/21,Sold,3644000,8272,3326000,3258000,3551,5,3.5,7609,460,Central Park,111,1917,37.713,-121.435,37.7128909,-121.4347409,2,,,Colonial,Neighborhood,2,10/5/21,0
1,769,910048946,AN43732839,825-669-95,100 Copper Creek Way,Valleybrook,93710,Madera,10/6/21,1547,11/3/21,Sold,3193000,9265,3584000,3519000,2925,4,3.5,10294,471,Summit Terrace,73,1952,37.711,-121.468,37.7112152,-121.4678066,2,,,,,17,9/19/21,0
1,770,929596058,AN95395947,191-630-28,787 Manzanita Road,Valleybrook,93711,Madera,10/6/21,1547,11/12/21,Sold,625000,1643,623000,647000,900,1,1,1000,464,Garden District,43,1983,37.725,-121.434,37.7247337,-121.4342527,1,,,,,15,9/21/21,0
1,771,925970938,AN52652506,597-561-52,1324 Elm Grove Way,Valleybrook,93710,Madera,10/5/21,1548,11/18/21,Sold,2417000,6296,1975000,2008000,1550,3,3,5368,465,Eastside Terrace,100,1925,37.72,-121.443,37.7204682,-121.4426925,2,,,Bungalow,Neighborhood,5,9/30/21,0
1,772,983929434,AN42153442,629-882-88,1410 Hillcrest Avenue,Valleybrook,93713,Madera,10/5/21,1548,11/4/21,Sold,3463000,10153,3534000,3943000,2488,4,2.5,6107,466,Creekview Estates,99,1926,37.721,-121.46,37.7213263,-121.4598223,1,,,Country English,,15,9/20/21,0
1,773,979299984,AN90206393,567-746-91,1415 Vineyard Way,Valleybrook,93711,Madera,10/4/21,1549,11/2/21,Sold,3579000,7427,3581000,3625000,2870,4,3,5993,466,Creekview Estates,108,1918,37.723,-121.458,37.7228302,-121.4581411,1,,,"Arts and Crafts,Craftsman,Traditional",,10,9/24/21,0
1,774,906980807,AN97161679,344-817-49,339 Cardinal Way,Valleybrook,93711,Madera,10/4/21,1549,11/5/21,Sold,2218000,6481,2163000,2080000,1339,2,2,8418,463,Grove Manor,84,1939,37.724,-121.422,37.7236136,-121.4223634,2,,,,,21,9/13/21,0
1,775,961912488,AN13714198,672-127-63,221 Sierra Vista Way,Valleybrook,93713,Madera,10/1/21,1552,10/28/21,Sold,2536000,5113,2055000,2151000,1770,3,1.5,7054,462,Riverside,113,1914,37.723,-121.42,37.7234635,-121.4197217,1,,,,,0,10/1/21,0
1,776,900872248,AN31429110,814-532-53,994 Meadow Creek Lane,Valleybrook,93712,Madera,9/30/21,1553,10/21/21,Sold,1875000,5219,1818000,1879000,1130,3,2,4670,466,Creekview Estates,101,1923,37.718,-121.448,37.7178594,-121.4484716,2,,,,,2,9/28/21,0
1,777,980396559,AN74994812,268-148-35,912 Rolling Hills Lane,Valleybrook,93713,Madera,9/30/21,1553,10/29/21,Sold,2498000,5415,2526000,2507000,1845,3,2,7616,464,Garden District,83,1940,37.725,-121.438,37.7246374,-121.4382526,1,,,Ranch,,38,8/23/21,0
1,778,900719539,AN44045250,616-734-58,1525 Ridgeline Drive,Valleybrook,93710,Madera,9/28/21,1555,10/28/21,Sold,840000,2294,794000,793000,1024,2,1,1040,461,Valleybrook Downtown,50,1976,37.716,-121.437,37.7163293,-121.4369854,2,,,,,33,8/26/21,0
1,779,996629112,AN46387450,635-430-88,2554 Osprey Way,Valleybrook,93712,Madera,9/26/21,1557,10/26/21,Sold,4109000,10513,3694000,3606000,2970,4,4,9706,470,Vista Park,71,1955,37.722,-121.47,37.7223602,-121.4703833,2,,,,"Bay,Hills,Neighborhood,Water",24,9/2/21,0
1,780,994690831,AN93466217,597-386-20,244 Pine Meadow Drive,Valleybrook,93713,Madera,9/24/21,1559,11/24/21,Sold,2382000,5352,1854000,1949000,1410,2,1.5,7484,462,Riverside,90,1936,37.72,-121.424,37.7199475,-121.4238535,2,,,,,21,9/3/21,0
1,781,999616134,AN95501953,699-183-20,787 Cypress Point Drive,Valleybrook,93711,Madera,9/24/21,1559,10/26/21,Sold,647000,1576,598000,687000,890,1,1,1000,464,Garden District,43,1980,37.725,-121.434,37.7245839,-121.4340628,1,,,,,14,9/10/21,0
1,782,922505538,AN87234743,275-513-85,916 Granite Peak Lane,Valleybrook,93713,Madera,9/24/21,1559,10/8/21,Sold,1622000,3619,1872000,1833000,2497,4,3,5664,464,Garden District,2,2020,37.725,-121.438,37.7245252,-121.4381311,2,,,,,0,9/24/21,0
1,783,910467889,AN92412935,165-836-90,898 Bear Creek Road,Valleybrook,93713,Madera,9/23/21,1560,10/20/21,Sold,1833000,5263,1745000,1761000,1380,3,2,5392,464,Garden District,87,1939,37.724,-121.438,37.7243638,-121.4379527,2,,,,,35,8/19/21,0
1,784,927246265,AN70677159,983-340-60,1575 Morning Star Drive,Valleybrook,93711,Madera,9/22/21,1561,10/20/21,Sold,3126000,8906,2975000,2967000,2230,3,2,11006,470,Vista Park,76,1951,37.725,-121.463,37.7248435,-121.4633944,2,,,"Ranch,Traditional",,28,8/25/21,0
1,785,940154990,AN74843897,400-371-37,1704 Sunset Ridge Road,Valleybrook,93712,Madera,9/21/21,1562,10/22/21,Sold,4134000,12112,3926000,3870000,2780,5,4,6646,466,Creekview Estates,27,1997,37.723,-121.454,37.7225617,-121.4540219,2,,,,,34,8/18/21,0
1,786,972346760,AN41111726,918-229-40,767 Sycamore Terrace,Valleybrook,93711,Madera,9/19/21,1564,10/8/21,Sold,666000,1946,658000,702000,860,1,1,1000,464,Garden District,45,1984,37.725,-121.434,37.7245061,-121.4341967,1,,,,,20,8/30/21,0
1,787,964205127,AN27919382,366-277-97,1495 Buckeye Drive,Valleybrook,93713,Madera,9/17/21,1566,10/12/21,Sold,804000,1822,792000,908000,1120,2,2,1106,460,Central Park,52,1972,37.718,-121.442,37.7177987,-121.4417905,1,,,,,39,8/9/21,0
1,788,959511989,AN15973820,382-723-35,2645 Foothill Drive,Valleybrook,93711,Madera,9/17/21,1566,10/18/21,Sold,3590000,7305,2882000,2922000,2220,3,2.5,16895,472,Mill Creek Estates,68,1959,37.723,-121.471,37.7232933,-121.4709991,2,,,,,1,9/16/21,0
1,789,960173215,AN68549800,121-265-46,1516 Hazel Ridge Way,Valleybrook,93712,Madera,9/13/21,1570,10/13/21,Sold,2306000,5976,2495000,2491000,2195,3,2.5,2194,461,Valleybrook Downtown,28,1999,37.717,-121.438,37.7168263,-121.4380518,2,,,,Neighborhood,1,9/12/21,0
1,790,990419501,AN55624499,138-396-97,100 Sage Brush Road,Valleybrook,93710,Madera,9/13/21,1570,10/13/21,Sold,730000,1705,739000,768000,874,2,1,1000,461,Valleybrook Downtown,52,1972,37.713,-121.428,37.7131438,-121.4275844,0,,,,,10,9/3/21,0
1,791,974137409,AN98301804,404-202-61,731 Kingfisher Court,Valleybrook,93712,Madera,9/9/21,1574,9/17/21,Sold,863000,2544,582000,614000,1011,2,1,1000,453,Pioneer Tract,44,1981,37.717,-121.44,37.7167293,-121.4398552,1,,,,,15,8/25/21,0
1,792,917268907,AN22976369,503-482-53,1157 Vineyard Way,Valleybrook,93710,Madera,9/7/21,1576,9/14/21,Sold,1104000,2927,990000,977000,1065,1,1.5,1000,465,Eastside Terrace,19,2009,37.723,-121.448,37.72307,-121.4477068,1,,,,,28,8/10/21,0
1,793,975497282,AN62378052,510-721-44,1759 River Stone Court,Valleybrook,93713,Madera,9/7/21,1576,10/13/21,Sold,1277000,2712,1259000,1304000,1445,2,2.5,1000,469,Village Square,31,1997,37.733,-121.464,37.7326738,-121.4637107,2,,,,,31,8/7/21,0
1,794,939620038,AN30456313,300-437-39,1205 Magnolia Way,Valleybrook,93713,Madera,9/2/21,1581,9/29/21,Sold,916000,2237,916000,898000,1011,2,2,1119,461,Valleybrook Downtown,47,1980,37.72,-121.434,37.7197241,-121.4344521,2,,,,,2,8/31/21,0
1,795,968096871,AN49173807,763-233-48,900 Stonegate Drive,Valleybrook,93712,Madera,8/30/21,1584,10/18/21,Sold,1540000,3909,1484000,1520000,1510,2,2.5,1000,462,Riverside,8,2013,37.717,-121.423,37.717168,-121.4231756,0,,Two Story,Custom,,30,7/31/21,0
1,796,974059354,AN36007403,775-856-82,1552 Manzanita Road,Valleybrook,93711,Madera,8/28/21,1586,10/4/21,Sold,3637000,7935,3597000,3920000,3036,5,3,8054,471,Summit Terrace,70,1952,37.713,-121.48,37.7132694,-121.4797587,2,,,Contemporary,Bay,20,8/8/21,0
1,797,914969117,AN23003982,785-113-97,1722 Rolling Hills Lane,Valleybrook,93712,Madera,8/27/21,1587,10/18/21,Sold,3989000,10804,3831000,3712000,2846,4,3.5,5718,466,Creekview Estates,86,1943,37.725,-121.46,37.7254144,-121.4597669,2,,,,,24,8/3/21,0
1,798,999952633,AN73481797,822-930-58,1107 Fox Run Court,Valleybrook,93712,Madera,8/26/21,1588,9/16/21,Sold,1341000,3177,1311000,1323000,1420,2,2.5,1000,461,Valleybrook Downtown,31,1991,37.715,-121.426,37.714852,-121.4256394,2,,,,,10,8/16/21,0
1,799,910678134,AN33602309,302-369-28,100 Rolling Hills Lane,Valleybrook,93710,Madera,8/25/21,1589,9/24/21,Sold,3170000,8274,3114000,3042000,2890,4,3,10922,471,Summit Terrace,72,1951,37.711,-121.469,37.7111726,-121.4685144,2,,,,Bay,18,8/7/21,0
1,800,956213840,AN24081350,623-836-89,1329 Kingfisher Court,Valleybrook,93711,Madera,8/24/21,1590,9/23/21,Sold,4580000,10012,4396000,4394000,3010,4,5,6016,466,Creekview Estates,3,2021,37.724,-121.454,37.7237841,-121.4544516,1,,,,,24,7/31/21,0
1,801,944796219,AN36393422,791-437-42,1570 Sunset Ridge Road,Valleybrook,93711,Madera,8/24/21,1590,9/24/21,Sold,2377000,6434,1931000,1916000,1640,4,3,7703,471,Summit Terrace,63,1963,37.715,-121.478,37.7149738,-121.4782921,2,,,,,5,8/19/21,0
1,802,945183120,AN89386833,723-731-23,2346 Wild Rose Way,Valleybrook,93712,Madera,8/24/21,1590,9/27/21,Sold,2885000,5789,2551000,2661000,1840,3,2,5161,466,Creekview Estates,85,1942,37.721,-121.462,37.7208699,-121.4624411,2,,,,,5,8/19/21,0
1,803,905386018,AN41447622,881-619-23,2714 Sunset Ridge Road,Valleybrook,93712,Madera,8/24/21,1590,9/9/21,Sold,2702000,5594,2234000,2258000,2540,3,2,6021,466,Creekview Estates,95,1927,37.717,-121.463,37.7172268,-121.4626101,1,,,,,17,8/7/21,0
1,804,999119118,AN83302419,619-439-92,1504 Poplar Avenue,Valleybrook,93710,Madera,8/21/21,1593,9/21/21,Sold,962000,2554,924000,985000,1200,2,2,1000,466,Creekview Estates,54,1974,37.722,-121.45,37.7219976,-121.4497578,1,,,,,9,8/12/21,0
1,805,963733841,AN43064092,384-903-28,1515 Finch Hollow Lane,Valleybrook,93713,Madera,8/20/21,1594,9/21/21,Sold,655000,1737,708000,763000,840,1,1,1000,460,Central Park,50,1971,37.718,-121.442,37.71785,-121.4418864,1,,,,,24,7/27/21,0
1,806,991444194,AN26373347,503-482-85,1535 Cardinal Way,Valleybrook,93712,Madera,8/20/21,1594,9/17/21,Sold,5590000,14529,4584000,4645000,3784,5,4.5,8695,460,Central Park,14,2013,37.713,-121.431,37.7131121,-121.4305532,2,,,,,36,7/15/21,0
1,807,953511633,AN94304617,862-896-65,3034 Birch Lane,Valleybrook,93710,Madera,8/20/21,1594,9/16/21,Sold,2626000,5999,1943000,2008000,1340,2,2,14943,471,Summit Terrace,66,1957,37.711,-121.472,37.7107817,-121.4724001,2,,,Contemporary,Canyon,8,8/12/21,0
1,808,988955314,AN38468360,757-754-86,114 Stonegate Drive,Valleybrook,93710,Madera,8/18/21,1596,9/1/21,Sold,1388000,3703,1314000,1337000,1590,2,2,1642,461,Valleybrook Downtown,49,1973,37.714,-121.427,37.7143137,-121.4272642,2,,,,"Greenbelt,Neighborhood",19,7/30/21,0
1,809,971394920,AN60905625,943-335-41,1191 Meadowlark Drive,Valleybrook,93713,Madera,8/18/21,1596,9/17/21,Sold,2669000,7057,2541000,2546000,2230,4,3,6229,467,Heritage Gate,98,1930,37.728,-121.454,37.72806,-121.4543077,2,,,,,30,7/19/21,0
1,810,969753731,AN94806492,609-604-33,1445 Juniper Ridge Road,Valleybrook,93713,Madera,8/17/21,1597,8/25/21,Sold,1535000,4409,1267000,1272000,1992,3,2,2025,461,Valleybrook Downtown,44,1977,37.716,-121.434,37.7162914,-121.4342878,2,,,Craftsman,"Garden / Greenbelt,Neighborhood",34,7/14/21,0
1,811,915392453,AN28318112,434-786-69,100 Valley Oak Drive,Valleybrook,93712,Madera,8/16/21,1598,9/16/21,Sold,2498000,5607,2430000,2703000,2220,4,2,31209,471,Summit Terrace,72,1953,37.713,-121.482,37.7127604,-121.4823044,2,,,,"Bay,Hills,Mountains",0,8/16/21,0
1,812,945844991,AN52123474,220-183-62,238 Creekside Court,Valleybrook,93712,Madera,8/16/21,1598,9/16/21,Sold,2707000,6822,2552000,2701000,1836,3,2,5984,462,Riverside,89,1935,37.724,-121.419,37.7236513,-121.4190544,1,,,,,13,8/3/21,0
1,813,925606639,AN12541730,551-421-63,1161 Pelican Drive,Valleybrook,93710,Madera,8/15/21,1599,9/13/21,Sold,2547000,6383,2220000,2084000,1320,3,1.5,6004,466,Creekview Estates,98,1924,37.72,-121.45,37.7202812,-121.4500091,2,,,Bungalow,,7,8/8/21,0
1,814,971249799,AN77349752,379-950-31,116 Morning Star Drive,Valleybrook,93712,Madera,8/13/21,1601,8/20/21,Sold,1291000,3678,1323000,1297000,1740,2,2,2137,461,Valleybrook Downtown,48,1976,37.714,-121.427,37.7144258,-121.4270843,2,,,,,6,8/7/21,0
1,815,959149428,AN33822574,619-252-66,303 Ridgeline Drive,Valleybrook,93711,Madera,8/11/21,1603,9/10/21,Sold,2293000,6781,2127000,2193000,1550,3,2,4733,462,Riverside,101,1922,37.722,-121.419,37.7216022,-121.4191157,1,,,Craftsman,,29,7/13/21,0
1,816,981271137,AN87506963,835-957-61,607 Ivy Glen Lane,Valleybrook,93712,Madera,8/11/21,1603,8/11/21,Sold,3147000,7955,3104000,3083000,2035,3,2,5004,462,Riverside,87,1935,37.721,-121.423,37.7210642,-121.4231667,1,,,,,17,7/25/21,0
1,817,909943140,AN87446468,744-802-16,100 River Stone Court,Valleybrook,93713,Madera,8/10/21,1604,8/17/21,Sold,3182000,7184,2496000,2516000,3776,4,2.5,26934,471,Summit Terrace,64,1961,37.708,-121.472,37.7078274,-121.472487,2,,,,,38,7/3/21,0
1,818,931736415,AN66086286,225-600-92,951 Wild Rose Way,Valleybrook,93712,Madera,8/10/21,1604,9/10/21,Sold,2554000,7429,2392000,2357000,1670,3,2,5757,465,Eastside Terrace,100,1924,37.723,-121.442,37.7226337,-121.4423867,2,,,,,31,7/10/21,0
1,819,940693207,AN12058055,316-294-25,1218 Elm Grove Way,Valleybrook,93712,Madera,8/8/21,1606,8/31/21,Sold,2524000,5603,2435000,2458000,1470,3,2,7055,465,Eastside Terrace,102,1923,37.722,-121.441,37.7216186,-121.4405822,2,,,,,10,7/29/21,0
1,820,919505652,AN73306295,714-545-21,138 Granite Peak Lane,Valleybrook,93710,Madera,8/7/21,1607,8/18/21,Sold,2532000,7353,2163000,2145000,1625,3,2,5759,462,Riverside,81,1947,37.722,-121.418,37.7218469,-121.4183641,1,,,,,37,7/1/21,0
1,821,903933043,AN47706144,159-928-70,1281 Ivy Glen Lane,Valleybrook,93711,Madera,8/6/21,1608,9/3/21,Sold,1082000,2335,1014000,1028000,1398,2,2,1455,466,Creekview Estates,40,1983,37.723,-121.452,37.7234739,-121.452248,2,,,Country English,"Garden / Greenbelt,Neighborhood",35,7/2/21,0
1,822,978703005,AN38984499,932-990-39,114 Cottonwood Lane,Valleybrook,93711,Madera,8/3/21,1611,8/13/21,Sold,1633000,4050,1463000,1531000,2038,2,2.5,2292,461,Valleybrook Downtown,49,1974,37.714,-121.427,37.7144624,-121.4272726,2,,,Contemporary,"Bay,City Lights,Mountains,Neighborhood",31,7/3/21,0
1,823,964339388,AN92529913,909-621-62,530 Meadowlark Drive,Valleybrook,93711,Madera,8/2/21,1612,9/1/21,Sold,1072000,2426,990000,1028000,1271,2,2,1239,461,Valleybrook Downtown,25,2001,37.716,-121.437,37.7159693,-121.4370168,2,,,Mediterranean,Other,16,7/17/21,0
1,824,923420607,AN24754064,776-987-13,120 Walnut Creek Court,Valleybrook,93712,Madera,7/29/21,1616,9/16/21,Sold,2472000,6977,2278000,2338000,2400,3,2.5,14746,471,Summit Terrace,60,1962,37.709,-121.474,37.7091783,-121.4737832,2,,,,,15,7/14/21,0
1,825,968105370,AN20491063,536-842-69,1605 Oriole Drive,Valleybrook,93711,Madera,7/28/21,1617,8/27/21,Sold,2496000,6049,2305000,2240000,1650,3,2,5487,470,Vista Park,75,1949,37.725,-121.467,37.7252669,-121.4666402,1,,,,,10,7/18/21,0
1,826,926660705,AN37599495,889-489-85,2920 Sycamore Terrace,Valleybrook,93713,Madera,7/28/21,1617,8/30/21,Sold,3744000,9696,3413000,3430000,3652,5,4.5,56890,471,Summit Terrace,47,1975,37.718,-121.472,37.7179214,-121.4724746,2,,,,"Bay,Canyon",36,6/22/21,0
1,827,992566638,AN70128082,929-101-93,510 Cormorant Lane,Valleybrook,93711,Madera,7/28/21,1617,8/26/21,Sold,880000,2352,901000,917000,936,2,1,1000,461,Valleybrook Downtown,52,1970,37.717,-121.435,37.7173162,-121.434755,1,,,,,20,7/8/21,0
1,828,933999198,AN14915156,871-762-34,1131 Wild Rose Way,Valleybrook,93713,Madera,7/26/21,1619,8/9/21,Sold,4492000,9470,4598000,4378000,3018,4,4.5,5994,466,Creekview Estates,5,2018,37.718,-121.451,37.7179443,-121.451234,1,,,Farm House,Neighborhood,30,6/26/21,0
1,829,974797064,AN66674138,168-166-21,521 Osprey Way,Valleybrook,93713,Madera,7/26/21,1619,8/5/21,Sold,1281000,3121,1230000,1188000,1495,3,2,1382,461,Valleybrook Downtown,49,1974,37.716,-121.436,37.7163309,-121.436052,2,,,,,0,7/26/21,0
1,830,975687408,AN85141628,156-517-89,837 Acacia Court,Valleybrook,93713,Madera,7/26/21,1619,8/26/21,Sold,1908000,5683,1667000,1616000,1250,2,1,5892,464,Garden District,100,1927,37.723,-121.437,37.7230383,-121.436567,1,,,,,12,7/14/21,0
1,831,950860721,AN13477562,718-353-19,1666 Cypress Point Drive,Valleybrook,93713,Madera,7/23/21,1622,8/13/21,Sold,2022000,5110,1899000,1916000,1360,2,1.5,5482,470,Vista Park,75,1948,37.729,-121.465,37.7288183,-121.4645826,1,,,,,17,7/6/21,0
1,832,930699959,AN69682115,927-817-24,545 Poplar Avenue,Valleybrook,93713,Madera,7/23/21,1622,8/24/21,Sold,1064000,2521,1071000,1111000,1308,2,2,1190,461,Valleybrook Downtown,48,1976,37.716,-121.436,37.7163599,-121.4363816,2,,,,,18,7/5/21,0
1,833,911005469,AN64832587,829-554-66,100 Sycamore Terrace,Valleybrook,93710,Madera,7/23/21,1622,8/18/21,Sold,3084000,7284,3068000,3061000,2110,3,2.5,8295,472,Mill Creek Estates,70,1957,37.725,-121.474,37.7245925,-121.4739412,2,,,Ranch,"Bay,Bridge ,City Lights,Hills",21,7/2/21,0
1,834,982924837,AN16679008,790-183-44,1108 Sand Piper Way,Valleybrook,93711,Madera,7/22/21,1623,8/23/21,Sold,2832000,7758,2583000,2612000,1854,3,2,6005,466,Creekview Estates,97,1929,37.72,-121.449,37.7201091,-121.4486839,1,,,,,29,6/23/21,0
1,835,945048155,AN59230243,922-624-64,100 Sunset Ridge Road,Valleybrook,93713,Madera,7/22/21,1623,8/20/21,Sold,3182000,9508,3069000,3180000,2500,3,3,5757,462,Riverside,86,1939,37.721,-121.417,37.7205412,-121.416927,1,,,,,1,7/21/21,0
1,836,946097583,AN77961532,980-740-28,512 Sand Piper Way,Valleybrook,93710,Madera,7/22/21,1623,8/17/21,Sold,1348000,3385,1291000,1314000,1340,2,2.5,1000,462,Riverside,15,2008,37.718,-121.418,37.7183305,-121.4181807,2,,,,,39,6/13/21,0
1,837,902117054,AN70815117,361-696-31,826 Laurel Canyon Drive,Valleybrook,93711,Madera,7/22/21,1623,8/16/21,Sold,2593000,6567,2112000,2109000,1810,3,2,6787,465,Eastside Terrace,105,1923,37.719,-121.442,37.7193452,-121.4418102,1,,,Bungalow,Neighborhood,8,7/14/21,0
1,838,963562365,AN41992031,448-952-16,1525 Quail Hollow Lane,Valleybrook,93710,Madera,7/21/21,1624,8/25/21,Sold,2355000,4722,2198000,2160000,1730,3,2.5,5260,469,Village Square,85,1943,37.729,-121.46,37.7287345,-121.4597053,1,,,,,12,7/9/21,0
1,839,919145387,AN36404306,542-699-20,2119 Hillcrest Avenue,Valleybrook,93712,Madera,7/21/21,1624,8/19/21,Sold,4098000,8514,3538000,3735000,2807,4,3,5426,466,Creekview Estates,101,1926,37.717,-121.452,37.7167784,-121.4515841,1,,,"Contemporary,Custom,Traditional",,16,7/5/21,0
1,840,995236792,AN58368724,821-303-45,1316 Aspen Creek Road,Valleybrook,93713,Madera,7/19/21,1626,8/11/21,Sold,3968000,8157,3976000,3960000,2970,5,4,5973,467,Heritage Gate,4,2020,37.725,-121.452,37.7249342,-121.4516302,2,,,,,34,6/15/21,0
